name,ra,dec,l,b,alphaKW,alphaKW0,AKHerschel,J_flux,J_flux_err,Jmag,H_flux,H_flux_err,Hmag,Ks_flux,Ks_flux_err,Ksmag,W1_flux,W1_flux_err,W1mag,W2_flux,W2_flux_err,W2mag,W3_flux,W3_flux_err,W3mag,W4_flux,W4_flux_err,W4mag,J_flag,H_flag,Ks_flag,W1_flag,W2_flag,W3_flag,W4_flag
star_62,83.26497499999999,-4.982155833333334,208.35996642867295,-19.690546514769174,0.0,0.0,0.149,3.006687673089598,0.30066876730895986,14.311,3.5604095448864035,0.35604095448864037,13.647,3.022250479278126,0.30222504792781263,13.359,1.7583963688901012,0.17583963688901014,13.114,1.3508212366508163,0.13508212366508163,12.761,0.5379016944807323,0.05379016944807324,11.925,3.521778978178926,0.35217789781789266,8.439,1,1,1,1,1,1,1
star_63,83.27183333333332,-4.649634722222221,208.04906725196417,-19.53291388362662,0.0,0.0,0.204,0.7864811480736051,0.07864811480736052,15.767,1.311897657629078,0.1311897657629078,14.731,1.2460356131000476,0.12460356131000477,14.321,1.0802313530471959,0.10802313530471959,13.643,0.8102105233595904,0.08102105233595905,13.316,5.550126890936792,0.5550126890936792,9.391,8.510637580495521,0.8510637580495521,7.481,1,1,1,1,1,1,1
star_64,83.27594583333332,-4.976630277777778,208.3600213824011,-19.678299820961158,0.0,0.0,0.157,3.376667649586109,0.3376667649586109,14.185,3.808026453247335,0.3808026453247335,13.574,3.164684756212643,0.31646847562126434,13.309,1.6823516493016857,0.16823516493016857,13.162,1.2817339258531626,0.12817339258531626,12.818,1.0517267314050243,0.10517267314050244,11.197,3.194199937035308,0.3194199937035308,8.545,1,1,1,1,1,1,1
star_65,83.27729166666666,-6.725813888888889,210.02325291712773,-20.46519888390169,-0.98,-0.99,0.045,17.127276819314183,1.7127276819314183,12.422,19.783355566253285,1.9783355566253285,11.785,16.948468289078317,1.6948468289078318,11.487,9.998083932139696,0.9998083932139696,11.227,7.7946726263768875,0.7794672626376888,10.858,9.02615760404037,0.902615760404037,8.863,16.023673855588513,1.6023673855588514,6.794,1,1,1,1,1,1,1
star_66,83.28169583333332,-4.482554166666667,207.89618458387272,-19.447817561609842,0.0,0.0,0.108,0.31137828122988204,0.031137828122988206,16.773,0.5364138178844576,0.05364138178844577,15.702,0.6654730236487313,0.06654730236487313,15.002,0.637260174664096,0.0637260174664096,14.216,0.5874864842943001,0.058748648429430006,13.665,0.5876285831594801,0.05876285831594801,11.829,2.1555698316563605,0.21555698316563607,8.972,1,1,1,1,1,1,1
star_67,83.29108333333332,-4.9967355555555555,208.38632161650483,-19.67401611113622,0.0,0.0,0.144,2.91936446263019,0.291936446263019,14.343,3.126798944194856,0.3126798944194856,13.788,2.802402134678075,0.28024021346780753,13.441,1.7263020181716668,0.1726302018171667,13.134,1.5783302481021273,0.15783302481021275,12.592,0.7459383101812219,0.0745938310181222,11.57,3.7494027776289442,0.37494027776289446,8.371,1,1,1,1,1,1,1
star_68,83.29384999999999,-5.706790833333334,209.06056300486225,-19.99326425805687,-0.94,-0.99,0.254,29.956310059844103,2.9956310059844107,11.815,39.58220253166428,3.958220253166428,11.032,34.28707639802595,3.4287076398025955,10.722,19.566663590791062,1.9566663590791062,10.498,15.39564469207566,1.539564469207566,10.119,21.712154084661595,2.1712154084661597,7.91,32.62586965493226,3.262586965493226,6.022,1,1,1,1,1,1,1
star_69,83.29622083333332,-4.482011388888889,207.90269613599926,-19.434692067560796,0.0,0.0,0.097,4.192647179081239,0.4192647179081239,13.95,4.785198485826652,0.4785198485826652,13.326,4.032092207075964,0.4032092207075964,13.046,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_70,83.30515833333332,-4.280745277777778,207.7173362358308,-19.334621077297967,0.0,0.0,0.116,1.773733289918446,0.1773733289918446,14.884,2.3094042283471303,0.23094042283471305,14.117,2.9917855146841936,0.2991785514684194,13.37,2.6273430276086165,0.2627343027608617,12.678,2.5834370263628115,0.25834370263628115,12.057,1.3449400068435517,0.13449400068435519,10.93,2.6814030360839225,0.26814030360839225,8.735,1,1,1,1,1,1,1
star_71,83.31216666666664,-5.509288611111111,208.88188809818556,-19.887775293854915,-0.34,-0.36,0.547,13.27053149558292,1.3270531495582922,12.699,15.427656357752236,1.5427656357752237,12.055,12.927973557125185,1.2927973557125185,11.781,7.203055785286599,0.72030557852866,11.583,4.972764354227999,0.49727643542279987,11.346,12.175951580272857,1.2175951580272857,8.538,51.18728521533655,5.118728521533655,5.533,1,1,1,1,1,1,1
star_72,83.32196666666665,-4.928267222222223,208.33644686589102,-19.615465228035898,0.0,0.0,0.206,2.587547417258142,0.2587547417258142,14.474,2.8151397340682616,0.28151397340682616,13.902,2.3808413415042384,0.23808413415042384,13.618,1.4227112911991402,0.14227112911991402,13.344,1.0700347445949459,0.1070034744594946,13.014,0.6302355723448547,0.06302355723448548,11.753,3.6674322254922043,0.3667432225492204,8.395,1,1,1,1,1,1,1
star_73,83.32556249999999,-4.378663055555555,207.8194644471446,-19.36138905006645,-1.14,-1.15,0.094,10.747026433165317,1.0747026433165316,12.928,12.209558403952284,1.2209558403952285,12.309,10.595719558706419,1.059571955870642,11.997,6.142098519409365,0.6142098519409366,11.756,4.828340391554456,0.48283403915544565,11.378,4.64625361906019,0.46462536190601905,9.584,7.078840008441065,0.7078840008441065,7.681,1,1,1,1,1,1,1
star_74,83.32565416666665,-6.367361388888889,209.70413243897474,-20.26199872187951,0.0,0.0,0.043,1.1708151058424403,0.11708151058424404,15.335,1.561348882083752,0.1561348882083752,14.542,1.5773586623137539,0.1577358662313754,14.065,0.962757206804797,0.09627572068047971,13.768,0.8965982351787165,0.08965982351787166,13.206,0.6261853638090311,0.06261853638090312,11.76,2.8599740777421485,0.28599740777421484,8.665,1,1,1,1,1,1,1
star_75,84.82128333333333,-7.406943333333333,211.39591818025224,-19.394434993276732,0.0,0.0,9.487,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_76,83.32657499999999,-6.871189166666667,210.1854497013447,-20.486179631073153,0.0,0.0,0.049,5.702802312781598,0.5702802312781599,13.616,6.63590189252905,0.663590189252905,12.971,5.591527370711503,0.5591527370711503,12.691,3.7146404042602845,0.3714640404260285,12.302,3.154989220038126,0.31549892200381263,11.84,1.347419761129038,0.1347419761129038,10.928,3.4830691509166174,0.3483069150916618,8.451,1,1,1,1,1,1,1
star_77,83.33252083333332,-6.073118333333333,209.42720437995482,-20.12388978921343,-0.61,-0.63,0.118,12.992368116448928,1.299236811644893,12.722,15.64227643635787,1.5642276436357871,12.04,13.119897893475523,1.3119897893475523,11.765,6.771997330773443,0.6771997330773444,11.65,4.477111183543097,0.4477111183543097,11.46,8.186587582337397,0.8186587582337398,8.969,28.207337623141203,2.8207337623141204,6.18,1,1,1,1,1,1,1
star_78,83.33289999999998,-6.368268055555555,209.7084344529938,-20.255966310269265,-0.62,-0.62,0.045,1.3972956822721163,0.13972956822721164,15.143,1.5258082424699881,0.15258082424699881,14.567,1.3314671473809905,0.13314671473809905,14.249,0.7711107866143778,0.07711107866143779,14.009,0.6845385012941652,0.06845385012941652,13.499,1.0382523251639426,0.10382523251639426,11.211,2.913144965646165,0.29131449656461655,8.645,1,1,1,1,1,1,1
star_79,83.33743333333332,-6.375928888888889,209.71788631311307,-20.255368981085965,-0.78,-0.79,0.058,14.766865425738176,1.4766865425738178,12.583,22.320296357272635,2.2320296357272635,11.654,26.15353844750981,2.615353844750981,11.016,31.704198485719008,3.170419848571901,9.974,32.55351431389943,3.255351431389943,9.306,32.23316210984277,3.2233162109842777,7.481,49.38125200623629,4.938125200623629,5.572,1,1,1,1,1,1,1
star_80,83.33902499999999,-5.359635833333333,208.75288580643047,-19.79619713221604,-0.91,-0.95,0.212,50.26761927133843,5.026761927133844,11.253,75.42233205455156,7.542233205455156,10.332,82.4765441203096,8.24765441203096,9.769,80.81961518458091,8.081961518458092,8.958,68.3278695455528,6.832786954555281,8.501,69.42292572091893,6.942292572091893,6.648,108.43315561904922,10.843315561904923,4.718,1,1,1,1,1,1,1
star_81,83.34370416666665,-5.384196944444445,208.77840171854362,-19.803167916764284,-0.98,-1.01,0.177,9.046661010212231,0.9046661010212231,13.115,11.07388366129088,1.107388366129088,12.415,9.322458422721738,0.9322458422721738,12.136,4.942159737048015,0.4942159737048015,11.992,3.2403944501885946,0.3240394450188595,11.811,3.350448234884919,0.33504482348849196,9.939,9.637449087519308,0.9637449087519308,7.346,1,1,1,1,1,1,1
star_82,83.35336249999999,-4.903122777777778,208.32779564504673,-19.57616791773308,-1.16,-1.21,0.257,1.1558149752018123,0.11558149752018124,15.349,3.1615492870015407,0.3161549287001541,13.776,4.312513376032866,0.43125133760328666,12.973,4.167895084675743,0.41678950846757434,12.177,4.3550974743323545,0.43550974743323545,11.49,1.8668220090120142,0.18668220090120144,10.574,4.058467726855818,0.4058467726855818,8.285,1,1,1,1,1,1,1
star_83,83.35459583333332,-4.058382777777777,207.53201069952962,-19.188784576167194,-0.29,-0.3,0.069,21.701428238507262,2.170142823850726,12.165,27.10815477777982,2.7108154777779823,11.443,23.202268869774308,2.320226886977431,11.146,17.746666101690987,1.7746666101690989,10.604,16.880988720428522,1.6880988720428522,10.019,38.43287844962765,3.843287844962765,7.29,106.84694194577756,10.684694194577757,4.734,1,1,1,1,1,1,1
star_84,83.35638749999998,-6.109566666666666,209.47323898994898,-20.11906356693748,-0.6,-0.67,0.352,10.836482077851988,1.0836482077851988,12.919,18.858187812092634,1.8858187812092635,11.837,25.747226593564164,2.5747226593564165,11.033,28.10067669113552,2.810067669113552,10.105,34.02498008542552,3.402498008542552,9.258,33.908057612317904,3.390805761231791,7.426,75.08654075318042,7.5086540753180415,5.117,1,1,1,1,1,1,1
star_85,83.35799999999999,-5.200757222222222,208.6115226916814,-19.707325571719213,0.38,0.34,0.211,0.41085475447330283,0.04108547544733029,16.472,0.8029711775007968,0.0802971177500797,15.264,1.5817230922703753,0.15817230922703754,14.062,3.238297751233521,0.3238297751233521,12.451,4.868530327364075,0.48685303273640756,11.369,13.313827090714467,1.3313827090714467,8.441,46.170236247049736,4.617023624704974,5.645,1,1,1,1,1,1,1
star_86,83.36174583333332,-5.120368611111111,208.53724589801146,-19.66750905249708,0.0,0.0,0.203,0.16341364494919372,0.016341364494919373,17.473,0.2799625603589739,0.02799625603589739,16.408,0.28335472247847,0.028335472247847,15.929,0.2681123246901068,0.026811232469010682,15.156,0.4489499005435118,0.044894990054351186,13.957,5.811696312804901,0.58116963128049,9.341,6.355681080701351,0.6355681080701352,7.798,1,1,1,1,1,1,1
star_87,83.3663625,-5.233514166666667,208.64654492409926,-19.71476476133735,0.0,0.0,0.201,0.17158855505259532,0.017158855505259533,17.42,0.1378795815309156,0.01378795815309156,17.177,0.20966718053334868,0.02096671805333487,16.256,0.33137273957557845,0.03313727395755785,14.926,0.6927840489536631,0.06927840489536631,13.486,2.261012234677908,0.2261012234677908,10.366,8.339924072294572,0.8339924072294572,7.503,1,1,1,1,1,1,1
star_88,83.36702499999998,-5.933327222222222,209.3107002498345,-20.03037300053828,0.0,0.0,0.423,0.2170142823850726,0.02170142823850726,17.165,0.4264812639649184,0.04264812639649185,15.951,0.5898348855167824,0.058983488551678245,15.133,0.5089988232039491,0.05089988232039491,14.46,0.40756593673485486,0.04075659367348549,14.062,0.6765546952765159,0.0676554695276516,11.676,8.097707711912822,0.8097707711912823,7.535,1,1,1,1,1,1,1
star_89,83.36882916666664,-5.290624722222222,208.70180356410518,-19.738471585615883,-0.5,-0.54,0.185,27.220012296653117,2.7220012296653118,11.919,35.73550770563832,3.5735507705638323,11.143,31.939672237304947,3.193967223730495,10.799,20.927472420283365,2.0927472420283366,10.425,15.03134627463213,1.5031346274632131,10.145,38.931659145507744,3.8931659145507744,7.276,80.60502124567265,8.060502124567265,5.04,1,1,1,1,1,1,1
star_90,83.37788749999999,-5.0374566666666665,208.46657895157156,-19.61551562097729,-0.21,-0.24,0.183,15.138690738357013,1.5138690738357015,12.556,19.948027425697436,1.9948027425697437,11.776,17.568328971622226,1.7568328971622227,11.448,12.598440181632975,1.2598440181632977,10.976,13.335149216564284,1.3335149216564286,10.275,41.37165671068791,4.137165671068791,7.21,83.24575505310816,8.324575505310817,5.005,1,1,1,1,1,1,1
star_91,83.37797083333332,-5.844752777777778,209.23175248660488,-19.980767394625317,2.15,1.98,2.677,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.04946869516375544,0.004946869516375544,17.824,0.2896788437008457,0.02896788437008457,15.072,1.2433628287903318,0.12433628287903319,12.851,0.8926946096487035,0.08926946096487036,11.375,89.77638148139184,8.977638148139183,4.923,1,1,1,1,1,1,1
star_92,83.37816249999999,-5.2311125,208.64993294518035,-19.703202891024638,-0.5,-0.54,0.223,8.800114382135272,0.8800114382135272,13.145,10.742366287630782,1.0742366287630782,12.448,9.143878677318547,0.9143878677318548,12.157,4.328294255541153,0.43282942555411535,12.136,2.5882002790022036,0.25882002790022035,12.055,2.3480260582965267,0.23480260582965268,10.325,18.722424881847008,1.8722424881847008,6.625,1,1,1,1,1,1,1
star_93,83.37939166666665,-3.2892525,206.82227979201156,-18.812151518133902,-0.95,-0.97,0.083,11.860099077099198,1.1860099077099198,12.821,15.342635116776005,1.5342635116776007,12.061,12.821252556644023,1.2821252556644023,11.79,9.565700481802555,0.9565700481802555,11.275,7.7946726263768875,0.7794672626376888,10.858,6.5509292998582715,0.6550929299858272,9.211,15.920697724958972,1.5920697724958972,6.801,1,1,1,1,1,1,1
star_94,83.38000416666665,-5.499339444444445,208.90492194596425,-19.823051122071835,0.0,0.0,0.533,6.7063824564480345,0.6706382456448035,13.44,7.9854603317581585,0.7985460331758159,12.77,6.8348730920719865,0.6834873092071987,12.473,3.9583735706916183,0.39583735706916184,12.233,2.80154678650243,0.280154678650243,11.969,4.202453458387704,0.42024534583877043,9.693,17.344512463847387,1.7344512463847388,6.708,1,1,1,1,1,1,1
star_95,83.38119999999998,-6.165043611111112,209.53782806547835,-20.121930849801846,-1.02,-1.06,0.363,12.63829001556404,1.2638290015564042,12.752,16.31924102173457,1.631924102173457,11.994,14.734332128767024,1.4734332128767025,11.639,10.099893126517062,1.009989312651706,11.216,9.007367445962801,0.9007367445962802,10.701,10.585293697787144,1.0585293697787144,8.69,12.449792031434642,1.2449792031434643,7.068,1,1,1,1,1,1,1
star_96,83.38551666666666,-6.495603888888889,209.85476032362834,-20.266194718059918,0.59,0.02,3.036,0.20178473883845868,0.02017847388384587,17.244,5.96897770360046,0.5968977703600461,13.086,47.54780304993818,4.754780304993818,10.367,114.4766147691835,11.44766147691835,8.58,349.13861090873337,34.91386109087334,6.73,686.5985981605899,68.65985981605898,4.16,2479.4884910592073,247.94884910592074,1.32,1,1,1,1,1,1,1
star_97,83.38560416666665,-5.532014444444444,208.93858191482417,-19.8328535933825,0.0,0.0,0.688,1.6783723532724397,0.16783723532724398,14.944,2.203433544027907,0.22034335440279074,14.168,2.234243253028708,0.22342432530287082,13.687,1.5329104267060087,0.1532910426706009,13.263,1.5581091561487983,0.15581091561487984,12.606,2.663807960238885,0.26638079602388853,10.188,19.604785582520492,1.9604785582520492,6.575,1,1,1,1,1,1,1
star_98,83.387575,-6.310432222222222,209.6792750449718,-20.181473486489022,0.28,0.19,0.475,15.250648695774746,1.5250648695774747,12.548,43.1618406114349,4.31618406114349,10.938,42.84799011352568,4.284799011352568,10.48,134.0036964036048,13.40036964036048,8.409,199.06636201388912,19.906636201388913,7.34,518.9229906995748,51.89229906995749,4.464,1042.226464714871,104.22264647148711,2.261,1,1,1,1,1,1,1
star_99,83.38769583333332,-5.198745833333334,208.62387135393104,-19.680058871109726,-0.72,-0.77,0.271,14.889781236439468,1.488978123643947,12.574,20.13260425092197,2.013260425092197,11.766,19.22783803134508,1.9227838031345081,11.35,13.023172055012072,1.3023172055012073,10.94,10.879223019124291,1.0879223019124291,10.496,17.278375673708407,1.7278375673708408,8.158,32.26726061488453,3.2267260614884528,6.034,1,1,1,1,1,1,1
star_100,83.39125416666666,-5.557340833333333,208.96530061370703,-19.83928494543847,-0.74,-0.8,0.423,20.87797230065097,2.0877972300650973,12.207,29.154121316344682,2.9154121316344686,11.364,27.537876957684038,2.7537876957684038,10.96,18.565932974413023,1.8565932974413024,10.555,15.212405019844526,1.5212405019844528,10.132,8.408197657001322,0.8408197657001323,8.94,40.62207435706322,4.0622074357063225,5.784,1,1,1,1,1,1,1
star_101,83.39272916666665,-4.729384722222222,208.1826726705884,-19.46208808783886,-0.86,-0.92,0.265,43.180564647964935,4.318056464796494,11.418,59.744778677631345,5.9744778677631345,10.585,59.58410977988268,5.958410977988269,10.122,50.52621645403913,5.052621645403914,9.468,43.47082472669728,4.347082472669729,8.992,51.36921302374674,5.136921302374674,6.975,80.90252881090343,8.090252881090343,5.036,1,1,1,1,1,1,1
star_102,83.39290416666665,-4.7383516666666665,208.1912210811831,-19.466021905636325,0.0,0.0,0.25,42.74529484416603,4.274529484416603,11.429,51.08577151590519,5.10857715159052,10.755,41.33619098679565,4.133619098679565,10.519,24.565000553531874,2.4565000553531875,10.251,18.005197091740797,1.8005197091740799,9.949,8.68366203216438,0.868366203216438,8.905,8.51847977829657,0.851847977829657,7.48,1,1,1,1,1,1,1
star_103,83.3933125,-6.231292777777778,209.60664097311735,-20.140895384550923,-1.21,-1.23,0.1,13.052338162894157,1.305233816289416,12.717,16.485417740448806,1.6485417740448807,11.983,12.785875025005849,1.278587502500585,11.793,7.7538389846961575,0.7753838984696158,11.503,5.093283844063863,0.5093283844063863,11.32,4.441226396479623,0.4441226396479623,9.633,7.833612716313547,0.7833612716313547,7.571,1,1,1,1,1,1,1
star_104,83.39322499999999,-6.072220555555555,209.45523402961425,-20.069560613699313,0.0,0.0,0.175,1.7206332737152183,0.17206332737152186,14.917,1.8361153301303703,0.18361153301303704,14.366,1.6111295200729316,0.16111295200729317,14.042,0.9279333386216104,0.09279333386216104,13.808,0.7794672626376886,0.07794672626376886,13.358,0.5237245260150906,0.05237245260150906,11.954,2.3097346884075667,0.23097346884075667,8.897,1,1,1,1,1,1,1
star_105,83.393475,-5.238256666666667,208.66404172390193,-19.692853126794347,-0.57,-0.61,0.315,16.17663986532041,1.6176639865320412,12.484,20.734805058872933,2.0734805058872934,11.734,19.06911136759317,1.906911136759317,11.359,17.927378105206866,1.7927378105206868,10.593,15.212405019844526,1.5212405019844528,10.132,27.05844983020614,2.705844983020614,7.671,48.43531146018128,4.843531146018129,5.593,1,1,1,1,1,1,1
star_106,83.39953333333331,-5.025685833333333,208.46585372974747,-19.590959078136297,-0.7,-0.74,0.206,32.66542530258107,3.266542530258107,11.721,44.98833875399431,4.4988338753994315,10.893,46.85225033913449,4.68522503391345,10.383,45.23939394947882,4.523939394947882,9.588,41.70593669531179,4.170593669531179,9.037,51.1803100349386,5.1180310034938605,6.979,97.62523600704206,9.762523600704206,4.832,1,1,1,1,1,1,1
star_107,83.4059875,-4.1710883333333335,207.6629472687658,-19.194979337131837,-1.04,-1.05,0.077,7.735498692584208,0.7735498692584208,13.285,9.390743030936898,0.9390743030936899,12.594,7.993379918876284,0.7993379918876284,12.303,4.540636942741334,0.4540636942741334,12.084,3.741087617925492,0.3741087617925492,11.655,4.5951840669602175,0.4595184066960218,9.596,6.114516155171818,0.6114516155171819,7.84,1,1,1,1,1,1,1
star_108,83.41067083333331,-5.2201152777777775,208.6551193866267,-19.669363302517542,0.0,0.0,0.258,12.036170108987019,1.2036170108987019,12.805,15.342635116776005,1.5342635116776007,12.061,13.035582877362453,1.3035582877362453,11.772,8.8209787988718,0.8820978798871799,11.363,7.659455188619897,0.7659455188619897,10.877,1.2726322142829327,0.12726322142829327,10.99,5.92600613540494,0.592600613540494,7.874,1,1,1,1,1,1,1
